id,price
201,67287.72
202,11881.99
203,4492.51
204,8201.82
205,60647.81
206,60486.6
207,4196.63
208,45311.86
209,50703.45
210,9328.62
211,58995.09
212,44753.6
213,4768.46
214,5937.25
215,6608.96
216,47000.41
217,4886.26
218,28820.2
219,7595.7
220,3336.87
221,4017.19
222,3912.97
223,22518.24
224,54409.05
225,59933.98
226,10920.72
227,6703.13
228,9245.41
229,4310.04
230,60511.5
231,4785.88
232,6877.89
233,13875.73
234,11240.43
235,3719.73
236,6698.16
237,2856.1
238,3895.16
239,2378.57
240,11086.36
241,65157.09
242,51420.54
243,3840.82
244,62142.3
245,9382.73
246,49613.0
247,56628.54
248,5019.03
249,5312.28
250,66049.69
251,8698.1
252,5913.49
253,50441.2
254,11323.09
255,6303.84
256,67650.67
257,4395.83
258,2334.78
259,4460.85
260,56106.1
261,3516.26
262,5716.81
263,53644.11
264,4239.11
265,7984.13
266,1719.12
267,41137.11
268,49957.78
269,46247.4
270,8896.09
271,6538.92
272,7017.43
273,52219.36
274,32034.57
275,2525.3
276,8544.28
277,29470.46
278,8035.52
279,32665.81
280,6168.12
281,40384.65
282,5456.03
283,5807.49
284,6999.96
285,48900.61
286,8260.03
287,42245.57
288,4790.48
289,60425.11
290,1908.13
291,1497.43
292,6596.85
293,7750.33
294,6816.61
295,5478.38
296,4272.51
297,48696.8
298,13265.27
299,8422.66
300,5274.07
301,61012.39
302,2671.34
303,7643.18
304,13161.04
305,51737.95
306,6399.27
307,51166.24
308,5279.78
309,55868.54
310,13490.71
311,5451.07
312,56899.92
313,4055.86
314,3026.9
315,4643.45
316,35701.63
317,4096.55
318,4824.18
319,9707.834
320,4270.33
321,4455.8
322,60967.7
323,5670.13
324,3595.01
325,6925.94
326,10078.73
327,6795.91
328,4742.28
329,5797.54
330,4093.44
331,12691.45
332,7095.06
333,62967.51
334,5746.52
335,7381.58
336,11771.59
337,4464.6
338,22160.14
339,14123.78
340,49509.45
341,47378.34
342,48805.09
343,4047.25
344,5902.13
345,13632.6
346,76790.51
347,3362.87
348,3513.85
349,6821.31
350,11145.15
351,3991.74
352,5996.43
353,4550.31
354,4511.06
355,4820.88
356,70437.9
357,51482.34
358,5086.48
359,4614.11
360,49281.75
361,56402.53
362,6040.01
363,51362.05
364,2472.5
365,70723.29
366,29305.6
367,3989.78
368,4674.24
369,6032.095
370,6610.43
371,6155.6
372,4048.91
373,6036.26
374,6797.66
375,12372.29
376,49712.9
377,6226.8
378,54894.89
379,6246.43
380,2124.0
381,62793.83
382,6917.21
383,5883.08
384,4306.9
385,6824.68
386,66688.77
387,56569.16
388,4814.48
389,50131.75
390,58728.91
391,59202.56
392,67789.68
393,6102.63
394,54625.72
395,71572.84
396,55973.36
397,54061.57
398,4588.46
399,6574.77
400,3338.57
401,7091.6
402,6265.45
403,8626.54
404,58379.26
405,49606.03
406,4381.83
407,6361.47
408,63901.34
409,5962.36
410,5898.74
411,6443.71
412,51926.78
413,7588.69
414,5821.93
415,6363.5
416,2532.97
417,27916.1
418,5615.24
419,53733.07
420,13296.54
421,4513.22
422,5337.63
423,4072.25
424,57036.27
425,14636.95
426,4654.6
427,3435.33
428,12750.835
429,2150.0
430,5882.69
431,50553.15
432,6226.78
433,6432.1
434,67546.51
435,2215.95
436,6058.1
437,11766.3
438,13568.81
439,5749.4
440,66612.12
441,9092.47
442,58159.99
443,6634.61
444,3679.63
445,4915.48
446,49549.75
447,60542.66
448,7397.29
449,4009.08
450,49183.83
451,50109.31
452,46472.7
453,4209.83
454,6083.34
455,5025.22
456,2231.11
457,49825.44
458,40315.58
459,12423.48
460,7121.94
461,5084.81
462,6166.51
463,4494.63
464,8057.84
465,1634.32
466,2150.0
467,6491.7
468,5150.7
469,5032.03
470,8972.64
471,10588.26
472,9163.17
473,5066.82
474,6082.23
475,4495.87
476,11745.54
477,11425.75
478,4991.29
479,13093.7
480,26344.59
481,5807.67
482,6505.2
483,2750.26
484,3161.3
485,10875.06
486,6145.85
487,60996.27
488,4820.25
489,50464.36
490,7007.77
491,48702.78
492,5584.95
493,57561.46
494,48980.24
495,6003.46
496,35916.5
497,5670.8
498,4617.84
499,63345.16
500,49493.69
501,4478.5
502,4797.7
503,62670.47
504,44756.53
505,51307.67
506,8499.52
507,5605.72
508,32755.42
509,2633.25
510,55948.06
511,6337.72
512,6447.22
513,37916.31
514,7540.67
515,67631.76
516,68802.69
517,3836.86
518,43939.29
519,4494.01
520,5566.36
521,68279.96
522,54316.65
523,4403.03
524,4813.17
525,8939.22
526,6838.68
527,6835.71
528,3373.87
529,6266.11
530,16484.72
531,48631.16
532,3994.95
533,54278.58
534,10319.443333333335
535,11520.8
536,62797.01
537,56516.32
538,4955.94
539,4835.85
540,3729.3
541,4141.15
542,2869.32
543,10158.43
544,54609.5
545,77918.99
546,51856.95
547,3875.59
548,5986.46
549,65367.76
550,7502.02
551,55180.54
552,5530.39
553,5841.01
554,4577.92
555,5717.88
556,6894.75
557,56069.94
558,52235.73
559,6092.23
560,41705.8
561,44092.15
562,2569.44
563,4829.49
564,3249.56
565,4885.64
566,50701.91
567,11970.5
568,11586.99
569,7629.48
570,6637.94
571,4570.5
572,16937.78
573,12385.14
574,4351.93
575,47741.69
576,5397.77
577,53716.82
578,4163.29
579,47563.42
580,65531.87
581,43904.21
582,3973.565
583,2349.93
584,2215.95
585,6485.15
586,57997.36
587,13428.94
588,66601.51
589,4494.94
590,2560.81
591,7595.56
592,61523.90333333334
593,76592.52
594,5652.3
595,15977.17
596,64793.78
597,5553.98
598,2737.8
599,11502.62
600,39799.65
601,6321.52
602,5195.64
603,3904.1
604,5632.68
605,54005.89
606,6132.99
607,68285.65
608,34464.2
609,3777.23
610,4789.3
611,52657.3
612,4159.45
613,67087.72
614,8707.24
615,6039.92
616,6733.84
617,4443.39
618,16781.18
619,61067.39
620,50855.37
621,71998.39
622,5761.79
623,6209.0
624,10638.75
625,3931.56
626,5559.75
627,44741.84
628,52906.95
629,5461.97
630,54112.6
631,5701.2
632,66063.35
633,4796.21
634,4487.66
635,4090.35
636,3924.1
637,7755.52
638,56841.57
639,3037.47
640,51730.16
641,39806.33
642,9243.16
643,4519.44
644,4243.91
645,4164.87
646,60442.23
647,76082.53
648,2748.42
649,12121.14
650,7999.28
651,50393.68
652,4347.59
653,64192.8
654,61302.44
655,6577.6
656,6775.95
657,3568.54
658,10230.76
659,55843.33
660,5920.53
661,6166.03
662,4963.6
663,3546.21
664,14364.91
665,6009.65
666,5039.15
667,10674.28
668,4358.56
669,4599.67
670,4800.58
671,55323.63
672,15046.84
673,6333.96
674,26847.6
675,56821.62
676,65938.24
677,35957.82
678,4278.24
679,13690.34
680,8022.58
681,5333.92
682,5143.29
683,7486.12
684,7762.1
685,6276.59
686,7656.28
687,13974.195
688,4358.48
689,4641.6
690,9691.2
691,5584.2
692,53280.22
693,7739.73
694,7011.29
695,5436.39
696,5598.3
697,6403.97
698,2880.86
699,11051.8
700,4645.42
701,63328.3
702,2332.29
703,3842.62
704,7483.84
705,51346.31
706,4229.1
707,51700.34
708,3454.78
709,3159.7
710,51389.33
711,11376.15
712,52354.29
713,40409.12
714,4656.35
715,55372.37
716,6470.0
717,8502.72
718,12066.42
719,26542.68
720,6684.63
721,59315.15
722,55223.15
723,54240.14
724,10850.77
725,44645.82
726,56160.27
727,8364.19
728,3346.62
729,6006.05
730,74509.28
731,28312.36
732,5365.87
733,5548.02
734,3582.3
735,54606.15
736,6905.33
737,3632.1
738,4562.18
739,59543.58
740,49656.22
741,56493.66
742,55952.24
743,4832.89
744,64408.02
745,12245.71
746,4801.65
747,54112.55
748,8327.93
749,56322.82
750,52752.85
751,6020.27
752,5752.14
753,6081.23
754,3884.45
755,5882.97
756,59028.03
757,47008.08
758,6825.84
759,52081.51
760,3480.45
761,7903.26
762,4975.27
763,7760.46
764,7455.155
765,55531.85
766,4769.45
767,72027.66
768,7340.48
769,4670.39
770,6314.63
771,5639.61
772,52910.4
773,77210.9
774,6583.55
775,5066.47
776,44110.96
777,49079.49
778,5094.14
779,4443.18
780,2476.76
781,5162.12
782,47862.82
783,6329.86
784,23210.44
785,7509.37
786,9212.38
787,12194.04
788,4312.55
789,69482.43
790,17088.39
791,42709.74
792,33056.1
793,6112.1
794,32031.86
795,24425.84
796,62464.79
797,5154.96
798,7719.13
799,8012.94
800,1748.57
801,13732.03
802,5621.87
803,3729.62
804,51868.0
805,6157.33
806,25920.31
807,74238.06
808,12627.28
809,45096.49
810,9257.55
811,47354.03
812,6791.25
813,4846.52
814,55913.91
815,7811.04
816,8661.67
817,6551.36
818,5817.65
819,4313.43
820,58140.48
821,49748.7
822,5084.48
823,24034.86
824,48868.31
825,47778.83
826,6227.48
827,53720.38
828,2981.44
829,48580.26
830,5485.47
831,10460.5
832,3970.99
833,57712.13
834,64722.86
835,6292.15
836,4266.63
837,45530.37
838,16474.42
839,5240.83
840,12271.17
841,58607.44
842,50337.12
843,2859.19
844,24374.9
845,6369.17
846,67622.24
847,43418.08
848,8991.2
849,5318.08
850,13266.5
851,4404.1
852,7957.76
853,4713.98
854,47284.89
855,16472.14
856,5379.63
857,54684.0
858,5198.98
859,5983.94
860,7895.02
861,4897.01
862,3142.79
863,51082.0
864,7342.09
865,2356.54
866,12154.07
867,52461.01
868,2124.0
869,3858.24
870,69187.0
871,4614.93
872,15910.27
873,45683.14
874,8220.05
875,61310.16
876,6295.81
877,3485.45
878,45658.95
879,4626.48
880,63531.61
881,4772.4
882,4399.03
883,9023.59
884,4006.37
885,6500.15
886,5461.09
887,4017.17
888,53086.25
889,40333.78
890,2307.64
891,5359.99
892,2299.13
893,3320.12
894,61135.05
895,8996.94
896,66574.81
897,5354.39
898,54429.16
899,6536.85
900,5790.42
901,57240.65
902,46993.54
903,11640.7
904,5166.82
905,5978.24
906,5435.89
907,58394.07
908,59313.31
909,6071.9
910,6194.81
911,5529.73
912,4459.06
913,61870.2
914,4478.14
915,5887.02
916,46813.44
917,5622.2
918,30346.45
919,3333.51
920,12185.78
921,56980.92
922,13602.19
923,54957.49
924,5082.97
925,54608.0
926,4368.99
927,65062.27
928,5736.45
929,28511.01
930,12954.87
931,11164.8
932,3612.63
933,50087.08
934,4591.5
935,4538.85
936,3991.56
937,5910.9
938,44980.64
939,17048.71
940,5824.07
941,5027.61
942,63980.55
943,6175.24
944,5186.48
945,2530.57
946,8320.34
947,56206.49
948,3054.92
949,71244.19
950,52717.39
951,43620.37
952,55948.01
953,2929.86
954,12751.95
955,3916.45
956,49986.1
957,6748.16
958,8779.53
959,3659.63
960,66287.38
961,56624.47
962,5476.69
963,11332.91
964,5362.55
965,5401.7
966,5544.65
967,66568.65
968,10004.53
969,4467.21
970,3757.73
971,6297.1
972,59137.57
973,3404.76
974,49094.45
975,60348.25
976,62838.98
977,4440.12
978,63998.87
979,5171.58
980,5766.13
981,10931.3
982,57189.32
983,6040.66
984,5874.0
985,5101.73
986,6746.28
987,11474.52
988,5053.96
989,3533.62
990,7084.62
991,60510.93
992,57803.82
993,7364.85
994,54635.48
995,11743.26
996,4117.83
997,5385.26
998,6246.25
999,8947.46
1000,4608.15
1001,3597.92
1002,10263.99
1003,60175.52
1004,4536.76
1005,12749.61
1006,12620.27
1007,4153.24
1008,3734.32
1009,15257.74
1010,2658.0
1011,41725.37
1012,47274.08
1013,4603.31
1014,56999.01
1015,61829.55
1016,43196.57
1017,42713.69
1018,9936.55
1019,7050.67
1020,3209.45
1021,13823.91
1022,4359.77
1023,3505.21
1024,52754.8
1025,13921.85
1026,56249.42
1027,4137.84
1028,52059.81
1029,6887.44
1030,54231.96
1031,5393.09
1032,4012.93
1033,42398.83
1034,7868.26
1035,5441.24
1036,30062.84
1037,5169.85
1038,43823.82
1039,3607.66
1040,3130.81
1041,60748.63
1042,32958.68
1043,11268.16
1044,6211.95
1045,5504.26
1046,61768.82
1047,40184.24
1048,4420.3
1049,5232.04
1050,2124.03
1051,3644.57
1052,5416.05
1053,5305.14
1054,53774.78
1055,2788.83
1056,6694.53
1057,9141.08
1058,8475.09
1059,6671.42
1060,3559.82
1061,60561.87
1062,49986.1
1063,4171.68
1064,8006.87
1065,10395.27
1066,5247.67
1067,17894.78
1068,20926.92
1069,42925.56
1070,1802.59
1071,4804.55
1072,48243.73
1073,58012.95
1074,17781.94
1075,12014.96
1076,5969.51
1077,7665.89
1078,5193.91
1079,18844.15
1080,4316.83
1081,46949.73
1082,5447.63
1083,4621.61
1084,11986.53
1085,3962.05
1086,7112.05
1087,11152.1
1088,6887.45
1089,14913.63
1090,5610.79
1091,6267.34
1092,12218.65
1093,6496.29
1094,5202.7
1095,9820.01
1096,60002.78
1097,64385.83
1098,4756.17
1099,4558.28
1100,51540.64
1101,3866.79
1102,13939.86
1103,3447.09
1104,59098.26
1105,2617.59
1106,8505.58
1107,5051.26
1108,7442.72
1109,56968.68
1110,2489.86
1111,12166.85
1112,52522.83
1113,5610.08
1114,54185.21
1115,12500.35
1116,4204.77
1117,63521.96
1118,47332.0
1119,6535.72
1120,3939.15
1121,4201.87
1122,2453.31
1123,5721.11
1124,5441.48
1125,53908.01
1126,6587.59
1127,5560.78
1128,48962.07
1129,5356.63
1130,7301.75
1131,10075.73
1132,7745.33
1133,65895.12
1134,5896.41
1135,5847.48
1136,5613.51
1137,7495.68
1138,28092.43
1139,5423.28
1140,3742.89
1141,4987.17
1142,6637.4
1143,2480.48
1144,6577.97
1145,50014.55
1146,61204.7
1147,13428.45
1148,41319.78
1149,6940.91
1150,2908.77
1151,4090.68
1152,12709.28
1153,4106.11
1154,9056.24
1155,14525.78
1156,6560.19
1157,4351.65
1158,46923.55
1159,6350.96
1160,3199.51
1161,6416.42
1162,5690.44
1163,5763.44
1164,77511.39
1165,5584.320833333334
1166,49183.26
1167,6902.11
1168,5950.72
1169,12825.32
1170,4741.39
1171,5770.58
1172,58212.32
1173,2741.64
1174,6467.57
1175,2844.21
1176,4303.97
1177,2143.29
1178,4665.13
1179,13088.605
1180,4545.83
1181,4889.25
1182,6328.72
1183,42459.71
1184,56513.68
1185,18034.81
1186,6447.1
1187,54036.84
1188,2950.65
1189,4825.12
1190,13510.0
1191,67967.46
1192,55939.41
1193,16993.13
1194,5605.79
1195,3520.16
1196,12107.25
1197,69093.19
1198,12334.89
1199,5108.27
1200,5977.5
1201,11499.14
1202,22551.08
1203,5858.74
1204,53265.77
1205,6395.9
1206,13722.36
1207,4484.69
1208,5721.29
1209,8250.46
1210,5267.59
1211,57988.3
1212,55219.58
1213,3380.95
1214,4797.16
1215,4554.96
1216,17201.43
1217,3862.37
1218,3485.1
1219,60756.01
1220,28452.8
1221,68962.04
1222,3894.3
1223,4424.19
1224,44523.1
1225,59981.58
1226,4890.35
1227,5403.17
1228,4504.75
1229,12680.7
1230,46165.4
1231,4562.01
1232,5353.99
1233,4833.05
1234,5795.87
1235,60613.5
1236,5743.02
1237,63512.99
1238,5214.57
1239,8171.08
1240,11720.56
1241,51632.95
1242,6001.77
1243,58189.05
1244,5810.45
1245,6639.37
1246,6352.2
1247,5851.52
1248,4860.27
1249,6484.99
1250,6704.76
1251,3938.81
1252,55505.43
1253,58146.93
1254,2373.42
1255,3425.59
1256,54608.0
1257,5321.13
1258,5142.74
1259,5397.79
1260,10175.75
1261,3789.94
1262,8769.62
1263,12153.93
1264,42112.47
1265,3558.55
1266,31668.59
1267,5553.41
1268,7575.15
1269,9147.03
1270,62625.25
1271,7581.36
1272,5525.14
1273,17807.420666666665
1274,11430.78
1275,6391.99
1276,4769.52
1277,75714.99
1278,10666.65
1279,11924.5
1280,63430.85
1281,24291.78
1282,59163.06
1283,4555.53
1284,5437.96
1285,3989.7
1286,56747.96
1287,6988.27
1288,77020.36
1289,5132.53
1290,8722.97
1291,6589.93
1292,51634.38
1293,7979.79
1294,10969.64
1295,6242.4
1296,49162.96
1297,4546.85
1298,10962.92
1299,10921.01
1300,6444.62
1301,7687.87
1302,50452.11
1303,2347.14
1304,4735.77
1305,7539.82
1306,4480.18
1307,4156.04
1308,6695.05
1309,52926.04
1310,65951.59
1311,6019.37
1312,12979.67
1313,49698.87
1314,44157.45
1315,11817.28
1316,13506.44
1317,5631.91
1318,5496.56
1319,2496.52
1320,18957.88
1321,6021.02
1322,8202.94
1323,2124.0
1324,5817.24
1325,56031.31
1326,3154.86
1327,6120.24
1328,68604.28
1329,4186.22
1330,6288.46
1331,5558.36
1332,12490.93
1333,1912.22
1334,12773.7
1335,9351.3
1336,6638.35
1337,37055.92
1338,7161.085
1339,5506.77
1340,7805.54
1341,9135.29
1342,2483.74
1343,2418.7
1344,8023.08
1345,2240.68
1346,67181.35
1347,4630.08
1348,49688.25
1349,5428.18
1350,6479.82
1351,11291.15
1352,11188.69
1353,10562.13
1354,5388.74
1355,9274.71
1356,51630.74
1357,29673.19
1358,11668.47
1359,7411.19
1360,12381.96
1361,4509.46
1362,45226.93
1363,7685.1975
1364,8233.67
1365,45339.2
1366,70947.45
1367,11695.47
1368,7570.29
1369,54555.91
1370,48669.2
1371,5058.33
1372,20839.2
1373,6394.03
1374,48282.28
1375,5049.65
1376,10393.37
1377,4903.03
1378,4114.41
1379,4581.63
1380,53724.43
1381,4531.93
1382,71345.69
1383,50755.37
1384,42875.65
1385,5830.66
1386,4392.19
1387,2291.28
1388,4937.42
1389,56366.89
1390,4954.91
1391,46618.35
1392,2138.04
1393,52985.97
1394,51343.46
1395,2968.58
1396,5123.94
1397,6597.1
1398,54608.0
1399,35961.62
1400,68383.18
1401,12887.1
1402,60590.48
1403,6912.14
1404,2456.08
1405,32493.8
1406,9260.7
1407,74225.89
1408,10863.622
1409,4440.27
1410,46197.7
1411,10285.97
1412,7080.02
1413,66599.2
1414,11507.36
1415,55780.07
1416,5753.11
1417,6371.03
1418,2150.0
1419,5060.38
1420,5053.95
1421,57027.73
1422,4167.85
1423,45793.61
1424,6160.51
1425,50109.93
1426,4502.4
1427,7748.8
1428,45323.37
1429,2758.97
1430,3950.09
1431,49476.56
1432,55783.03
1433,3734.22
1434,1970.48
1435,3217.97
1436,71400.85666666666
1437,6554.02
1438,28627.92
1439,57117.07
1440,47741.22
1441,8890.97
1442,62347.99
1443,52865.55
1444,6922.99
1445,59205.71
1446,52968.09
1447,9918.26
1448,44552.13
1449,3145.49
1450,65838.25
1451,3795.76
1452,42611.18
1453,5232.37
1454,6701.81
1455,4532.6
1456,42143.5
1457,55313.55
1458,6530.79
1459,3636.07
1460,3683.77
1461,14621.16
1462,6096.31
1463,48426.82
1464,3057.12
1465,3703.1
1466,3343.47
1467,45362.98
1468,46046.95
1469,52734.96
1470,4599.89
1471,13914.01
1472,15434.1
1473,3734.27
1474,52242.07
1475,3592.85
1476,15056.325
1477,49523.7
1478,4811.65
1479,7781.87
1480,13107.21
1481,41326.95
1482,40260.59
1483,4522.42
1484,6326.7
1485,6733.93
1486,11519.67
1487,7415.21
1488,42570.4
1489,6837.62
1490,8695.33
1491,8567.51
1492,47904.21
1493,58032.36
1494,9787.23
1495,47906.92
1496,58501.37
1497,2752.14
1498,7932.58
1499,5459.25
1500,6070.55
1501,6986.71
1502,11118.91
1503,3213.05
1504,11541.45
1505,4758.05
1506,68962.04
1507,3616.98
1508,73020.11
1509,48521.49
1510,60916.15
1511,8680.63
1512,54927.74
1513,49897.22
1514,5346.93
1515,42865.12
1516,46159.9
1517,4598.86
1518,5825.8
1519,74126.76
1520,6010.25
1521,4430.53
1522,3147.77
1523,5609.54
1524,57193.53
1525,9547.61
1526,12231.03
1527,12361.25
1528,42701.42
1529,6102.85
1530,7921.85
1531,44965.31
1532,5615.22
1533,41037.48
1534,8895.85
1535,7131.96
1536,44088.28
1537,12141.92
1538,13473.12
1539,4514.14
1540,5029.31
1541,6706.06
1542,54039.41
1543,10377.8
1544,42989.72
1545,28082.22
1546,54632.69
1547,25378.32
1548,10892.22
1549,5339.54
1550,46669.65
1551,6305.73
1552,8245.85
1553,66266.66
1554,7882.0
1555,4564.28
1556,4736.69
1557,7406.69
1558,33489.27
1559,12356.32
1560,77849.99
1561,7759.49
1562,6054.16
1563,58290.19
1564,67336.41
1565,7322.05
1566,7461.7
1567,6035.1
1568,8114.8
1569,56723.11
1570,3079.46
1571,8887.75
1572,4672.53
1573,3426.54
1574,19308.91
1575,52864.31
1576,13722.11
1577,7921.73
1578,54978.52
1579,5384.45
1580,6211.01
1581,51367.23
1582,2880.84
1583,67256.69
1584,4969.08
1585,5245.99
1586,13761.97
1587,4064.54
1588,5910.44
1589,45212.86
1590,75261.31
1591,51196.58
1592,5017.05
1593,6548.31
1594,1871.91
1595,8849.16
1596,3360.14
1597,6214.98
1598,22210.24
1599,5573.46
1600,54593.22
1601,11957.72
1602,11772.18
1603,6021.42
1604,11561.34
1605,7750.36
1606,59421.74
1607,4419.94
1608,6935.85
1609,4896.95
1610,50519.6
1611,3899.64
1612,5377.0
1613,5235.05
1614,5133.86
1615,51576.76
1616,49831.27
1617,50294.82
1618,4858.16
1619,6142.89
1620,55411.76
1621,65128.2
1622,4782.01
1623,4324.13
1624,3847.72
1625,4794.96
1626,7407.04
1627,71057.54
1628,8609.49
1629,47356.92
1630,54343.75
1631,9730.16
1632,5171.47
1633,9858.65
1634,6203.03
1635,8437.73
1636,7431.94
1637,11772.67
1638,8877.44
1639,5245.29
1640,5905.38
1641,71842.62
1642,13363.62
1643,14744.96
1644,6559.19
1645,59227.6
1646,6424.59
1647,61319.57
1648,45519.3
1649,5563.15
1650,13635.16
1651,56446.14
1652,11594.35
1653,56327.94
1654,2314.88
1655,15761.71
1656,4841.34
1657,5743.15
1658,56517.24
1659,4602.08
1660,6187.11
1661,51188.57
1662,6503.83
1663,5784.36
1664,56259.69
1665,5393.68
1666,4150.78
1667,10960.81
1668,9201.03
1669,4466.38
1670,49593.64
1671,55209.58
1672,5578.38
1673,4617.18
1674,12013.48
1675,32876.95
1676,61010.74
1677,2149.18
1678,53693.73
1679,5274.57
1680,56191.31
1681,5132.62
1682,55519.97
1683,4270.23
1684,6574.08
1685,5175.3
1686,3317.25
1687,3544.03
1688,6479.8
1689,1794.97
1690,1634.32
1691,5443.58
1692,5221.84
1693,4741.85
1694,56308.16
1695,2410.0
1696,3733.23
1697,6332.54
1698,3816.83
1699,57109.16
1700,7034.03
1701,5135.21
1702,5904.75
1703,5656.94
1704,2779.06
1705,8800.84
1706,7090.43
1707,5888.03
1708,4492.44
1709,7532.81
1710,4849.99
1711,6830.81
1712,16102.65
1713,6967.69
1714,5509.35
1715,51868.75
1716,5399.25
1717,4305.05
1718,8253.98
1719,2556.41
1720,54608.0
1721,22440.9
1722,6030.33
1723,6121.8
1724,7273.63
1725,69408.83
1726,53029.19
1727,6066.13
1728,50827.83
1729,5418.13
1730,4355.0
1731,60783.61
1732,6140.35
1733,18352.41
1734,5391.1
1735,5923.0
1736,38524.95
1737,52931.82
1738,11653.47
1739,2781.98
1740,4353.1
1741,5992.98
1742,1654.85
1743,2501.81
1744,5099.32
1745,5477.76
1746,2627.45
1747,13390.79
1748,4716.28
1749,52997.88
1750,6018.06
1751,48945.77
1752,10797.67
1753,4881.75
1754,68362.38
1755,6083.75
1756,43130.44
1757,50110.15
1758,7736.45
1759,62001.45
1760,26344.78
1761,58299.74
1762,8255.08
1763,5325.59
1764,2124.0
1765,8677.12
1766,1868.91
1767,5093.1
1768,5838.08
1769,11558.74
1770,6315.69
1771,6151.72
1772,12744.63
1773,57849.17
1774,3646.58
1775,58280.21
1776,7866.25
1777,4327.38
1778,9405.32
1779,1259.0
1780,54683.7
1781,11510.8
1782,4748.7
1783,74896.3
1784,5091.34
1785,43684.44
1786,6443.01
1787,7341.5
1788,6625.31
1789,6575.77
1790,2556.89
1791,4270.68
1792,13512.36
1793,3947.29
1794,8142.03
1795,10353.18
1796,6625.66
1797,4829.32
1798,67775.55
1799,1835.87
1800,5064.54
1801,4943.01
1802,5950.166666666666
1803,2771.54
1804,61980.46
1805,11228.58
1806,3062.48
1807,7303.91
1808,7264.59
1809,6722.56
1810,68036.81
1811,6090.55
1812,4824.57
1813,81757.82
1814,6811.91
1815,8157.07
1816,5247.5925
1817,60641.47
1818,4306.94
1819,2108.39
1820,5153.79
1821,9007.98
1822,53439.28
1823,27428.2
1824,7985.37
1825,11647.65
1826,6666.18
1827,14406.76
1828,54061.51
1829,18352.93
1830,6366.75
1831,22158.04
1832,44395.39
1833,5193.67
1834,4653.29
1835,28029.86
1836,1580.0
1837,6363.29
1838,5028.84
1839,12141.9
1840,72225.25
1841,6207.13
1842,51862.87
1843,57670.59
1844,14004.99
1845,18649.27
1846,5711.47
1847,5452.0
1848,6191.91
1849,8054.41
1850,7077.28
1851,10633.39
1852,6204.41
1853,4388.39
1854,11613.74
1855,6138.47
1856,5433.66
1857,56556.91
1858,10965.31
1859,6664.07
1860,10863.15
1861,5331.95
1862,52240.82
1863,4451.96
1864,4061.03
1865,62638.61
1866,12050.63
1867,5365.18
1868,5630.38
1869,4387.86
1870,6532.76
